time,cart_pos,pend_pos,cart_vel,pend_vel,force
2.764760249136930970e+00,3.150127334868917106e-02,9.686802104241884481e-02,-1.809889003345884761e-01,-8.778659676254235711e-01,-8.061466998839225129e-01
2.789894433219993974e+00,2.708305629679382334e-02,7.668640102550229598e-02,-1.716046167927001986e-01,-7.441987040136114340e-01,-6.754376399618023941e-01
2.815028617303056979e+00,2.290912680718169836e-02,5.962740121997157916e-02,-1.615376637670499771e-01,-6.275720648494395038e-01,-5.616223618205170576e-01
2.840162801386119984e+00,1.899215344369772906e-02,4.528526096786645444e-02,-1.511274879968747265e-01,-5.263309433979473928e-01,-4.647341731786926999e-01
2.865296985469182989e+00,1.533821611834998606e-02,3.329879979492451209e-02,-1.405690826860424292e-01,-4.386095491211212671e-01,-3.792809536364576961e-01
2.890431169552245994e+00,1.194890881277591368e-02,2.335078325305437949e-02,-1.300266009649932719e-01,-3.627643978707321692e-01,-3.044160763819122040e-01
2.915565353635308998e+00,8.820734470238410924e-03,1.515705068283171135e-02,-1.197362573732158181e-01,-2.977660844539889440e-01,-2.440606748520037506e-01
2.940699537718372003e+00,5.945586488770413132e-03,8.461189354751375014e-03,-1.098349504275715621e-01,-2.424511912254833923e-01,-1.943337780788168545e-01
2.965833721801435008e+00,3.313744283275390536e-03,3.040338376189233045e-03,-1.003227086283381697e-01,-1.953360851907917084e-01,-1.490455855488825865e-01
2.990967905884498013e+00,9.151511238593470479e-04,-1.295488135361578955e-03,-9.122407676226847173e-02,-1.552594757717653817e-01,-1.090356485214827587e-01
3.016102089967561017e+00,-1.261913965873218135e-03,-4.714063756353525925e-03,-8.264142699081633570e-02,-1.215753909835191326e-01,-7.786917082326436090e-02
3.041236274050624022e+00,-3.230235088358101355e-03,-7.362791305989230956e-03,-7.456399643704782199e-02,-9.333126389553926539e-02,-5.041927564904004344e-02
3.066370458133687027e+00,-5.002445116684113222e-03,-9.367631843696679755e-03,-6.698950739589447367e-02,-6.975629583963892377e-02,-2.680247326000326918e-02
3.091504642216750032e+00,-6.591083190371435814e-03,-1.083672426519163672e-02,-5.991259303912561257e-02,-5.019195325353770221e-02,-6.659568111652236326e-03
3.116638826299813037e+00,-8.008498352602822987e-03,-1.186288769302490560e-02,-5.332344640209573522e-02,-3.406865331642196931e-02,1.042247734146374734e-02
3.141773010382876041e+00,-9.266791677156584195e-03,-1.252587727589891953e-02,-4.721187643656166860e-02,-2.090757462058185842e-02,2.466251282738061643e-02
3.166907194465939046e+00,-1.037784178432870838e-02,-1.289463613549335017e-02,-4.156998012698072398e-02,-1.031897720398297115e-02,3.613306350894340130e-02
3.192041378549002051e+00,-1.135251688463854124e-02,-1.302582003770752679e-02,-3.632897494265929089e-02,-1.726063508035905348e-03,4.790041359852684200e-02
3.217175562632065056e+00,-1.220108656095782347e-02,-1.296714089122972743e-02,-3.150428834418392970e-02,5.039121518150360864e-03,5.639335642723274783e-02
3.242309746715128060e+00,-1.293347410053270405e-02,-1.275963030363022957e-02,-2.705639022708578728e-02,1.032721113639119455e-02,6.423610630003419308e-02
3.267443930798191065e+00,-1.355882377707504603e-02,-1.243697623459158984e-02,-2.296161841366768652e-02,1.438196008336470495e-02,7.094681617550400998e-02
3.292578114881254070e+00,-1.408569094319214385e-02,-1.202722436341254961e-02,-1.919662656764644162e-02,1.741251362780856307e-02,7.669127740180897712e-02
3.317712298964317075e+00,-1.452204607479566645e-02,-1.155355499771970780e-02,-1.573810989967458843e-02,1.960017930583900919e-02,8.163771289306867573e-02
3.342846483047380080e+00,-1.487528555778684473e-02,-1.103495800213777876e-02,-1.256354715241730230e-02,2.110016598626839046e-02,8.591084112085474456e-02
3.367980667130443084e+00,-1.515219703095116964e-02,-1.048660264816848701e-02,-9.647151413201281861e-03,2.206277529900204509e-02,8.981820358841750840e-02
3.393114851213506089e+00,-1.535882081560338563e-02,-9.919672325755322928e-03,-6.955647014573276311e-03,2.265508458773461339e-02,9.388094911571390200e-02
3.418249035296569094e+00,-1.550089056960377888e-02,-9.343544717587706772e-03,-4.495277203296327469e-03,2.286758034082538027e-02,9.640407449819242414e-02
3.443383219379632099e+00,-1.558413448514104661e-02,-8.767273517201284311e-03,-2.260152855074856054e-03,2.273196452363408435e-02,9.795018550974513016e-02
3.468517403462695103e+00,-1.561439408174314196e-02,-8.200338835102944854e-03,-2.639095997695246236e-04,2.218868816046973280e-02,9.763144759715901289e-02
3.493651587545758108e+00,-1.559678928533135382e-02,-7.649347333086908667e-03,1.559356587225047908e-03,2.150234880205276200e-02,9.919706013218794471e-02
3.518785771628821113e+00,-1.553546364508319108e-02,-7.117231064350057305e-03,3.224838494598255851e-03,2.071930816948640286e-02,1.005838910005387443e-01
3.543919955711884118e+00,-1.543421221791258999e-02,-6.605939534087165027e-03,4.745256667462837384e-03,1.987281110880517732e-02,1.017599852310744346e-01
3.569054139794947123e+00,-1.529653198555610757e-02,-6.116706065563838612e-03,6.131729203305744461e-03,1.898757150843444555e-02,1.027201877313361211e-01
3.594188323878010127e+00,-1.512565745179145389e-02,-5.650232449486756667e-03,7.394117378944558422e-03,1.808190968353526676e-02,1.034661426111878196e-01
3.619322507961073132e+00,-1.492458715035514805e-02,-5.206820757156849395e-03,8.541402406490219978e-03,1.716984375007053754e-02,1.040099305741078450e-01
3.644456692044136137e+00,-1.469610118328899644e-02,-4.786456584875370054e-03,9.582025865918294624e-03,1.626290588015441227e-02,1.043745590690336317e-01
3.669590876127199142e+00,-1.444277241351359445e-02,-4.388857204625372550e-03,1.052406577488123468e-02,1.537119363261580871e-02,1.045880513564096670e-01
3.694725060210262146e+00,-1.416697535126659052e-02,-4.013502941881785628e-03,1.137525474675771774e-02,1.450371465283436558e-02,1.046769076041865060e-01
3.719859244293325151e+00,-1.387089576740583620e-02,-3.659665318017191887e-03,1.214290985197042337e-02,1.366832998744332839e-02,1.046620254023067909e-01
3.744993428376388156e+00,-1.355654238442022090e-02,-3.326438308666628419e-03,1.283383890224064697e-02,1.287156872393112328e-02,1.045572401730728018e-01
3.770127612459451161e+00,-1.322576071271184921e-02,-3.012773768121157231e-03,1.345426234413998196e-02,1.211847459274521810e-02,1.043696203093253116e-01
3.795261796542514166e+00,-1.288024840909923058e-02,-2.717519300157870618e-03,1.400976802819051126e-02,1.141255301937200810e-02,1.041006794396715091e-01
3.820395980625577170e+00,-1.252157125492217582e-02,-2.439455768571443129e-03,1.450530461155819135e-02,1.075584098024245580e-02,1.037480446289833214e-01
3.845530164708640175e+00,-1.215117876757763199e-02,-2.177331301939784171e-03,1.494521479069887103e-02,1.014910589973708720e-02,1.033073883662079112e-01
3.870664348791703180e+00,-1.177041850945174419e-02,-1.929888788091409235e-03,1.533330356755493312e-02,9.592157934434807770e-03,1.027743387171897171e-01
3.895798532874766185e+00,-1.138054839338571017e-02,-1.695884690171448354e-03,1.567292817639497071e-02,9.084226942659697629e-03,1.021459265138284084e-01
3.920932716957829189e+00,-1.098274654048879417e-02,-1.474097873005747721e-03,1.596710221330878768e-02,8.624382220638266219e-03,1.014217773937342026e-01
3.946066901040892194e+00,-1.057811789580171205e-02,-1.263325392123632648e-03,1.621864670271441419e-02,8.212143268272173446e-03,1.006069298360202507e-01
3.971201085123955199e+00,-1.016769540595025001e-02,-1.062356002554084092e-03,1.643046416440126223e-02,7.848616172907741176e-03,9.971852245750657817e-02
3.996335269207018204e+00,-9.752442972024518222e-03,-8.699513946557220490e-04,1.660516552781086605e-02,7.534944501054759332e-03,9.875624671658270182e-02
4.021469453290081653e+00,-9.333340957234773083e-03,-6.851746769302839452e-04,1.673922532078039524e-02,7.247765609892852130e-03,9.743847502369075431e-02
4.046603637373144657e+00,-8.911310411413655291e-03,-5.070380893849674381e-04,1.684016537480913928e-02,7.010973214318715757e-03,9.627355792939594481e-02
4.071737821456207662e+00,-8.487182199233594265e-03,-3.343593594719204936e-04,1.690812781297990064e-02,6.818622606610200317e-03,9.494702679852320970e-02
4.096872005539270667e+00,-8.061718857557444162e-03,-1.658165524194429798e-04,1.694809294621663770e-02,6.686294549638796027e-03,9.368928012857440091e-02
4.122006189622333672e+00,-7.635862417239441986e-03,-9.652461530860158902e-07,1.694227115688780316e-02,6.535319792561438725e-03,9.143519489531987121e-02
4.147140373705396676e+00,-7.210548011985154840e-03,1.605889113234770511e-04,1.690677724384221509e-02,6.429492181076588812e-03,8.971139126789910712e-02
4.172274557788459681e+00,-6.786529632535103634e-03,3.198993660863840884e-04,1.684101965887055408e-02,6.363213026832180083e-03,8.780398213265981633e-02
4.197408741871522686e+00,-6.364594255997337371e-03,4.778166313829025516e-04,1.674304938355486785e-02,6.326230904585504987e-03,8.564313008052873433e-02
4.222542925954585691e+00,-5.945577754430851625e-03,6.349458760123767196e-04,1.661091912477943508e-02,6.309113823725001277e-03,8.321710555939351717e-02
4.247677110037648696e+00,-5.530355125629989738e-03,7.917052745128860250e-04,1.644341095207831754e-02,6.306059472209933625e-03,8.054940646575452223e-02
4.272811294120711700e+00,-5.119823470848868484e-03,9.484089804582677193e-04,1.623994028240390713e-02,6.314322340146391772e-03,7.766314054948726675e-02
4.297945478203774705e+00,-4.714891793160198678e-03,1.105318239417997462e-03,1.600013004412217943e-02,6.332336381128866355e-03,7.456459293375067299e-02
4.323079662286837710e+00,-4.316483589834435933e-03,1.262637312814258702e-03,1.572322755720497942e-02,6.357216681613873585e-03,7.123333816526238038e-02
4.348213846369900715e+00,-3.925560399472079361e-03,1.420420184107491334e-03,1.540704926045455801e-02,6.380254975800943654e-03,6.759653416759446587e-02
4.373348030452963719e+00,-3.543177963152505452e-03,1.578337494287250639e-03,1.504646778853920008e-02,6.380363862456828183e-03,6.350153207807479605e-02
4.398482214536026724e+00,-3.170544621939237490e-03,1.735427145462910053e-03,1.463457138118968819e-02,6.328469549739670214e-03,5.883605502940707915e-02
4.423616398619089729e+00,-2.808976049338186235e-03,1.890266065376999208e-03,1.416939715440500291e-02,6.215108765648532860e-03,5.380155916096116681e-02
4.448750582702152734e+00,-2.459740787118398428e-03,2.041582401675825966e-03,1.365618998537222392e-02,6.059580520613346011e-03,4.873486047380351516e-02
4.473884766785215739e+00,-2.123975208577349137e-03,2.188572664258209809e-03,1.310023091422632402e-02,5.880148294045890907e-03,4.366790023116850356e-02
4.499018950868278743e+00,-1.802791765526917884e-03,2.330421457922288251e-03,1.249867566893895533e-02,5.660207153126941247e-03,3.824146581079776452e-02
4.524153134951341748e+00,-1.497642737468746644e-03,2.464754783091977538e-03,1.182861013376501971e-02,5.297819142359799782e-03,3.148132462802350623e-02
4.549287319034404753e+00,-1.209893145838849757e-03,2.589411018666495663e-03,1.111665187271801067e-02,4.896126912784718246e-03,2.563930198889730408e-02
4.574421503117467758e+00,-9.406967452110869378e-04,2.702853670176897337e-03,1.035524975713500613e-02,4.413085005532190776e-03,1.922628218154101912e-02
4.599555687200530762e+00,-6.912429294756752525e-04,2.803122955827001654e-03,9.548356624025760783e-03,3.853132583981422679e-03,1.275509001083637364e-02
4.624689871283593767e+00,-4.628388967229302067e-04,2.887428689637405385e-03,8.683693153974896342e-03,3.150466037635408015e-03,5.473496582779613200e-03
4.649824055366656772e+00,-2.570746598955353361e-04,2.951404398033608597e-03,7.750877283476667254e-03,2.243918086589344330e-03,-2.588579460962208648e-03
4.674958239449719777e+00,-7.572030265497704869e-05,2.989435127108948289e-03,6.745542891549115121e-03,1.092670246374343249e-03,-1.119129364748355955e-02
4.700092423532782782e+00,7.951165441189201764e-05,2.995515537224601853e-03,5.675812213821998867e-03,-2.976929949018075399e-04,-1.975074566934915954e-02
