time,cart_pos,pend_pos,cart_vel,pend_vel,force
7.803192138671875000e-01,-6.592988281249999305e-02,2.506524607405137495e+00,4.854660238552005458e-01,-1.993297732663872113e+00,2.955889689222066963e+00
8.003268241882324219e-01,-5.578507812499999136e-02,2.474311010859539195e+00,5.070472947401035713e-01,-1.610067170876202214e+00,2.616602188287050268e+00
8.203346729278564453e-01,-4.532253906249999326e-02,2.451301299041254822e+00,5.229217392962259847e-01,-1.150034274935085143e+00,2.266437470441328816e+00
8.403429985046386719e-01,-3.465574218749999796e-02,2.440563433526055093e+00,5.331179180419678421e-01,-5.366698714489136490e-01,1.898228599903379887e+00
8.603513240814208984e-01,-2.442015624999999829e-02,2.439029452738169290e+00,5.115663426317608176e-01,-7.666712449270829399e-02,1.474723307570670716e+00
8.803594112396240234e-01,-1.379874999999999852e-02,2.449767318253369019e+00,5.308556568160152089e-01,5.366762664664476157e-01,9.907668576928621018e-01
9.003674983978271484e-01,-3.472382812499999558e-03,2.471243049283768034e+00,5.161096663489036507e-01,1.073352532932873027e+00,4.908686067152394639e-01
9.203760623931884766e-01,6.445468749999998942e-03,2.506524607405137495e+00,4.956803279235479365e-01,1.763322851632377786e+00,-9.100054126433845814e-02
9.403841495513916016e-01,1.579593749999999922e-02,2.552544031041707129e+00,4.673344671115348126e-01,2.300041141999029648e+00,-6.987912363357643430e-01
9.603924751281738281e-01,2.432937499999999684e-02,2.610835300981361407e+00,4.264943344335743181e-01,2.913350730722604531e+00,-1.337787233810028287e+00
9.804005622863769531e-01,3.181882812499999685e-02,2.682932398011986574e+00,3.743212964728312442e-01,3.603397789131783213e+00,-2.001034792066359813e+00
1.000408649444580078e+00,3.806003906249999513e-02,2.765767360557811028e+00,3.119344137273593054e-01,4.140074055598208957e+00,-2.659349852554628413e+00
1.020416736602783203e+00,4.289414062499999347e-02,2.862408150194606371e+00,2.416073822688273587e-01,4.830086398197917852e+00,-3.273798188784806662e+00
1.040424585342407227e+00,4.600339843749999547e-02,2.969786805346601444e+00,1.554019051704620957e-01,5.366826616363797875e+00,-3.786403103483778843e+00
1.060432910919189453e+00,4.729703124999999619e-02,3.087903326013795802e+00,6.465472623062169799e-02,5.903368585937917246e+00,-4.163026586131398865e+00
1.080440998077392578e+00,4.684312499999999241e-02,3.215223731408304086e+00,-2.268613918017178127e-02,6.363447159530596586e+00,-4.431016862504317366e+00
1.100449323654174805e+00,4.505019531249999237e-02,3.345612098378583532e+00,-8.960918196875633512e-02,6.516705581879516984e+00,-4.512542726231397516e+00
1.120457172393798828e+00,4.198632812499999284e-02,3.479068426924634139e+00,-1.531332642190683657e-01,6.670198794623556360e+00,-4.441041517306000941e+00
1.140465497970581055e+00,3.790117187499999346e-02,3.609456793894913584e+00,-2.041728196756472935e-01,6.516705581879516984e+00,-4.335575670520654512e+00
1.160473585128784180e+00,3.284011718749999670e-02,3.736777199289421869e+00,-2.529504518589130724e-01,6.363447159530596586e+00,-4.046431834439308872e+00
1.180481672286987305e+00,2.703011718749999751e-02,3.857961681532387388e+00,-2.903825815061963356e-01,6.056775007264051602e+00,-3.761271651253936366e+00
1.200489997863769531e+00,2.060734374999999632e-02,3.968408298260153622e+00,-3.210050442678233917e-01,5.520032963474419851e+00,-3.508035232091016198e+00
1.220498085021972656e+00,1.361718749999999735e-02,4.068117049472720126e+00,-3.493665433746424576e-01,4.983422474331178798e+00,-3.249238987003655321e+00
1.240505933761596680e+00,6.150429687499999430e-03,4.155553954382201987e+00,-3.731914365042480197e-01,4.370130244753386073e+00,-3.017004999049656799e+00
1.260514259338378906e+00,-1.770234374999999673e-03,4.230719012988598315e+00,-3.958684114822272893e-01,3.756689100142307058e+00,-2.796152681878560031e+00
1.280523300170898438e+00,-1.007671874999999800e-02,4.289010282928252593e+00,-4.151365597445307309e-01,2.913246588258087133e+00,-2.639266549702338871e+00
1.300530672073364258e+00,-1.879171874999999853e-02,4.333495725776936425e+00,-4.355894438552379566e-01,2.223452588653145323e+00,-2.443329601714981258e+00
1.320539236068725586e+00,-2.786984374999999445e-02,4.362641360746764008e+00,-4.537119706394030505e-01,1.456658007870257121e+00,-2.255701398822357984e+00
