time,cart_pos,pend_pos,cart_vel,pend_vel,force
3.204367160797119141e-01,1.027189843749999887e-01,2.774971245285124954e+00,6.844689066666663768e-01,-1.531900417750435173e+00,3.444469376043576947e+00
3.304502964019775391e-01,1.096410546874999892e-01,2.759631437406268262e+00,6.912682666666667419e-01,-1.531900417750479582e+00,3.188642839890563963e+00
3.404638767242431641e-01,1.159730468749999854e-01,2.747359591103183174e+00,6.323404799999996495e-01,-1.225520334200357109e+00,2.957984896237300543e+00
3.504772186279296875e-01,1.230312890624999794e-01,2.736621725587983889e+00,7.048837696135615838e-01,-1.072355824706836325e+00,2.678797441933100654e+00
3.604907989501953125e-01,1.301349218749999759e-01,2.725883860072784159e+00,7.093998933333329759e-01,-1.072330292425340170e+00,2.365584567848999953e+00
3.705048561096191406e-01,1.371704687499999686e-01,2.719747936921241838e+00,7.025670777582012638e-01,-6.127309894339928453e-01,2.101952594774755045e+00
3.805181980133056641e-01,1.441833203124999740e-01,2.713612013769699072e+00,7.003507550179771668e-01,-6.127747569753667634e-01,1.773737858018031854e+00
3.905315399169921875e-01,1.511280859374999896e-01,2.710544052193927911e+00,6.935512331245997641e-01,-3.063873784876612327e-01,1.458292750812098859e+00
4.005453586578369141e-01,1.580047656249999877e-01,2.709010071406042108e+00,6.867190095473915123e-01,-1.531863944799546073e-01,1.124395926557359982e+00
4.105589389801025391e-01,1.647679687499999657e-01,2.710544052193927911e+00,6.754030933333311504e-01,1.531900417750612642e-01,7.826865175578450184e-01
4.205725193023681641e-01,1.713496093749999893e-01,2.715145994557584874e+00,6.572714666666690242e-01,4.595701253251394114e-01,4.367470436567043590e-01
4.305863380432128906e-01,1.777269921874999881e-01,2.722815898497012999e+00,6.368582233756338029e-01,7.659319723996842466e-01,8.224500583109681240e-02
4.405999183654785156e-01,1.839228124999999769e-01,2.732019783224326925e+00,6.187417599999989193e-01,9.191402506502788228e-01,-3.074853644633243066e-01
4.506137371063232422e-01,1.898689843749999662e-01,2.744291629527412013e+00,5.937966353182055901e-01,1.225491155839503632e+00,-6.805804772172707739e-01
4.606273174285888672e-01,1.956108984374999860e-01,2.761165418194154064e+00,5.734126933333353326e-01,1.685090459525496520e+00,-1.058297409608269124e+00
4.706408977508544922e-01,2.010123828124999734e-01,2.779573187648781918e+00,5.394158933333320638e-01,1.838280501300557646e+00,-1.463579820338565707e+00
4.806542396545410156e-01,2.060734374999999841e-01,2.801048918679180932e+00,5.054311274077964988e-01,2.144711649413717058e+00,-1.858179683414744598e+00
4.906678199768066406e-01,2.107486718749999599e-01,2.827126592073236466e+00,4.668893866666642412e-01,2.604230710175730934e+00,-2.245586162953232101e+00
5.006818771362304688e-01,2.150153906249999691e-01,2.854738246255178247e+00,4.260729374791685786e-01,2.757289452453100864e+00,-2.655791882235072343e+00
5.106952190399169922e-01,2.188282031249999815e-01,2.886951842800776546e+00,3.807732260291923909e-01,3.217067474120553605e+00,-3.034472950958069681e+00
5.207087993621826172e-01,2.221190234374999795e-01,2.923767381710032254e+00,3.286357333333331243e-01,3.676561002601115291e+00,-3.408743330793598592e+00
5.307223796844482422e-01,2.249105468749999781e-01,2.963650882195058678e+00,2.787737599999998706e-01,3.982941086151149168e+00,-3.783314919012854105e+00
5.407359600067138672e-01,2.271346874999999599e-01,3.005068363467970904e+00,2.221124266666648361e-01,4.136131127926210738e+00,-4.140538417758410361e+00
5.507495403289794922e-01,2.287687499999999652e-01,3.052621767892425897e+00,1.631846400000005193e-01,4.748891295026410830e+00,-4.467968585119868052e+00
5.607631206512451172e-01,2.297673437499999638e-01,3.101709153104766248e+00,9.972394666666652141e-02,4.902081336801428435e+00,-4.769959518103804363e+00
5.707767009735107422e-01,2.301758593749999582e-01,3.155398480680764006e+00,4.079615999999944287e-02,5.361651462126611811e+00,-5.042541320554057904e+00
5.807907581329345703e-01,2.299942968749999761e-01,3.210621789044647123e+00,-1.813076329698407041e-02,5.514578904906157319e+00,-5.304754691390023424e+00
5.908043384552001953e-01,2.293361328124999543e-01,3.267379078196415598e+00,-6.572714666666884531e-02,5.668031545676646132e+00,-5.505936634879268432e+00
6.008181571960449219e-01,2.282467578124999785e-01,3.327204328923955678e+00,-1.087871698292873640e-01,5.974269384717608489e+00,-5.699332027639674614e+00
6.108312606811523438e-01,2.267261718749999655e-01,3.387029579651495759e+00,-1.518596047430842977e-01,5.974696138566700121e+00,-5.824237411723163227e+00
6.208450794219970703e-01,2.248651562499999756e-01,3.446854830379035839e+00,-1.858447484583690135e-01,5.974269384717608489e+00,-5.926917727726717544e+00
6.308586597442626953e-01,2.226410156249999661e-01,3.508214061894461278e+00,-2.221124266666676117e-01,6.127601671001785100e+00,-5.993740057076285765e+00
6.408722400665283203e-01,2.200991406249999671e-01,3.568039312622001358e+00,-2.538427733333332159e-01,5.974411629226768383e+00,-5.991588505840032219e+00
6.508858203887939453e-01,2.172395312499999787e-01,3.627864563349541438e+00,-2.855731199999988479e-01,5.974411629226768383e+00,-5.981177568833653702e+00
6.608994007110595703e-01,2.140621874999999730e-01,3.687689814077081518e+00,-3.173034666666672554e-01,5.974411629226768383e+00,-5.918304657629113841e+00
6.709134578704833984e-01,2.105898046874999652e-01,3.744447103228849993e+00,-3.467508480548552874e-01,5.667761652264633021e+00,-5.850276503020483077e+00
6.809279918670654297e-01,2.068677734374999577e-01,3.799670411592733110e+00,-3.716629501952202208e-01,5.514316330917732323e+00,-5.760640641821013652e+00
6.909410953521728516e-01,2.028960937499999784e-01,3.854893719956616227e+00,-3.966482213438714544e-01,5.515104127907719977e+00,-5.611605374115103295e+00
7.009546756744384766e-01,1.986747656249999716e-01,3.905515085956842380e+00,-4.215603200000006545e-01,5.055271378576489560e+00,-5.481470568802535581e+00
